customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category,recency_days,tenure_days,purchase_count_90,spend_90,aov_90,category_diversity_90,discount_share_90,premium_share_90,label_match_90,review_rate,avg_rating,avg_polarity,top_brand_share_90
128,2025-02-15,Diamond,email,Midwest,luxury,0.1750048352228635,0.15772911981777366,body-lotion-body-oil,32,338,6,518.55,86.425,4,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.2727272727272727,3.6666666666666665,0.5783405922884679,0.16666666666666666
129,2025-06-18,Diamond,email,Midwest,none,0.10326569849540168,0.3108453803269435,facial-treatment-masks,28,215,15,838.5,55.9,10,0.0,0.2,0.0,0.4375,4.285714285714286,0.5858281485324842,0.2
130,2025-05-13,Platinum,sms,West,none,0.6217152356335186,0.8469567040835003,body-lotion-body-oil,110,251,0,0.0,0.0,0,0.0,0.0,0.0,0.4,4.0,0.6355715902707654,0.0
131,2025-04-18,Platinum,email,South,none,0.6618088102284826,0.6833568719779305,mini-skincare,25,276,12,639.25,53.270833333333336,9,0.16666666666666666,0.25,0.0,0.05555555555555555,4.0,1.0,0.08333333333333333
132,2025-03-13,Member,email,Northeast,clean,0.16606732309888242,0.5177766877159261,body-lotion-body-oil,161,312,0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,3.0,-0.07215249280172319,0.0
133,2025-01-16,Member,email,West,none,0.48228955431830284,0.33356644955697345,body-lotion-body-oil,71,368,2,39.0,19.5,2,0.0,0.0,0.0,0.16666666666666666,5.0,0.8698599611676205,0.5
134,2025-05-01,Platinum,app_push,South,none,0.4635537859001895,0.554682800273113,face-sunscreen,81,263,2,109.0,54.5,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
135,2025-09-05,Diamond,email,Midwest,none,0.43069038211271565,0.2843149300597842,face-wash-facial-cleanser,24,136,14,699.28,49.94857142857143,9,0.2857142857142857,0.2857142857142857,0.0,0.4444444444444444,3.5,0.31033477653032576,0.14285714285714285
136,2025-01-30,Member,sms,Midwest,none,0.19275706441261203,0.3793348733040366,face-sunscreen,98,354,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2025-05-02,Member,sms,Northeast,planet,0.2814864572801259,0.8480830841245416,facial-treatment-masks,131,262,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2025-10-18,Member,email,South,none,0.18521641769038819,0.5924902284325086,mini-skincare,27,93,11,682.55,62.05,10,0.45454545454545453,0.2727272727272727,0.0,0.16666666666666666,3.0,0.20352687325955338,0.09090909090909091
139,2025-10-13,Platinum,sms,Northeast,none,0.05928800922762883,0.20051822477613204,face-sunscreen,23,98,29,1211.4,41.77241379310345,18,0.10344827586206896,0.13793103448275862,0.0,0.36363636363636365,4.25,0.34447147292426694,0.06896551724137931
140,2025-03-06,Member,email,Midwest,clean,0.032916606913004534,0.5650084295769056,face-wash-facial-cleanser,42,319,6,318.0,53.0,6,0.0,0.16666666666666666,0.6666666666666666,0.2,4.0,0.33006492589189246,0.16666666666666666
141,2025-01-03,Platinum,email,West,none,0.6460270151090196,0.38607706722970314,face-serum,283,381,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2025-07-21,Member,email,Midwest,planet,0.21205600477379238,0.2753137004785174,body-lotion-body-oil,53,182,4,554.0,138.5,3,0.0,0.5,0.0,0.25,4.0,0.29236975003149135,0.25
143,2025-01-05,Platinum,email,West,none,0.04299629338486581,0.35374707417812057,face-sunscreen,56,379,2,59.0,29.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
144,2025-04-01,Platinum,sms,South,none,0.5472469372896714,0.22505570072432657,face-serum,72,293,8,508.53,63.56625,4,0.125,0.375,0.0,0.09090909090909091,4.0,0.506544607984413,0.125
145,2025-05-30,Member,email,Northeast,none,0.4750184178544375,0.6018399855794068,face-serum,31,234,11,548.53,49.86636363636364,7,0.36363636363636365,0.45454545454545453,0.0,0.1,5.0,0.9093130689168709,0.18181818181818182
146,2025-09-20,Member,email,South,clean,0.25698016040109795,0.06716403044363788,face-serum,73,121,4,145.04,36.26,3,0.5,0.25,0.5,0.25,3.0,-0.029033044303052976,0.25
147,2025-01-28,Member,email,Northeast,none,0.3102813853122668,0.4365479880100149,face-serum,28,356,2,23.3,11.65,2,0.0,0.0,0.0,0.42857142857142855,3.0,0.07904298440589672,1.0
148,2025-07-18,Platinum,app_push,South,none,0.3523975765789014,0.808749781722841,face-wash-facial-cleanser,19,185,19,1759.18,92.58842105263159,10,0.10526315789473684,0.3157894736842105,0.0,0.2,4.5,0.8399444550074848,0.10526315789473684
149,2025-06-09,Member,email,South,none,0.3620513250272234,0.6514625591337705,lip-balm-lip-care,89,224,2,124.0,62.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
150,2025-02-09,Member,email,Northeast,planet,0.48003297158057223,0.6547048414230212,face-wash-facial-cleanser,33,344,3,401.3,133.76666666666668,3,0.3333333333333333,0.6666666666666666,0.0,0.4,4.0,0.6973611066979643,0.6666666666666666
151,2025-09-11,Member,sms,Midwest,none,0.5241588862263602,0.476272694899673,eye-cream-dark-circles,28,130,11,530.9,48.26363636363636,8,0.18181818181818182,0.36363636363636365,0.0,0.16666666666666666,5.0,-0.17768990359327974,0.09090909090909091
152,2025-09-11,Member,app_push,Midwest,none,0.35499308040470495,0.7536477705354323,skin-care-sets-travel-value,20,130,21,1208.98,57.57047619047619,11,0.14285714285714285,0.23809523809523808,0.0,0.2727272727272727,3.6666666666666665,0.30043039359230195,0.09523809523809523
153,2025-05-25,Platinum,sms,West,none,0.7213807630897769,0.22910851660022283,mini-skincare,28,239,5,149.75,29.95,4,0.2,0.0,0.0,0.0,0.0,0.0,0.2
154,2025-10-11,Platinum,email,West,planet,0.6570388026977628,0.5539086224886797,face-wash-facial-cleanser,26,100,22,1380.6599999999999,62.75727272727272,13,0.18181818181818182,0.5,0.0,0.2,3.5,-0.4198224585090548,0.13636363636363635
155,2025-07-02,Diamond,email,South,none,0.2133426763972824,0.5379849566554097,face-sunscreen,25,201,8,585.5,73.1875,7,0.0,0.5,0.0,0.14285714285714285,4.0,0.44312149510667437,0.125
156,2025-09-29,Platinum,email,West,none,0.2865854110770713,0.6720596645508926,face-serum,22,112,28,1642.79,58.67107142857143,14,0.17857142857142858,0.42857142857142855,0.0,0.3684210526315789,4.428571428571429,0.7345024159713477,0.07142857142857142
157,2025-10-16,Platinum,app_push,Midwest,planet,0.5247522941686017,0.43873107987746557,eye-cream-dark-circles,21,95,14,641.22,45.80142857142857,10,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.14285714285714285,5.0,1.0,0.14285714285714285
158,2025-06-20,Member,sms,South,none,0.2602203076663275,0.567640131927544,mini-skincare,25,213,2,44.0,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5
159,2025-03-26,Platinum,email,West,clean,0.27194401833315174,0.5224285262357585,skin-care-sets-travel-value,39,299,7,841.6,120.22857142857143,6,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.15789473684210525,4.333333333333333,0.6235491391020823,0.14285714285714285
160,2025-02-13,Platinum,app_push,South,none,0.3383749642280768,0.22193449935026152,face-wash-facial-cleanser,19,340,5,152.0,30.4,5,0.0,0.0,0.0,0.4375,3.7142857142857144,0.16500840914941092,0.2
161,2025-06-18,Platinum,email,Northeast,none,0.1045678374301284,0.4369407973611964,body-lotion-body-oil,61,215,2,235.5,117.75,1,0.0,1.0,0.0,0.5,4.0,0.8542950891130406,0.5
162,2025-02-27,Platinum,email,Northeast,none,0.69246843355491,0.6710760925604001,facial-treatment-masks,157,326,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2025-08-14,Platinum,sms,South,none,0.45839561715517413,0.34101104023178336,facial-treatment-masks,41,158,20,1182.59,59.12949999999999,12,0.15,0.3,0.0,0.1875,4.333333333333333,0.5410777633383989,0.1
164,2025-10-06,Member,app_push,Midwest,cruelty-free,0.604250081383416,0.476809357590527,face-wash-facial-cleanser,45,105,4,285.75,71.4375,4,0.0,0.5,0.5,0.14285714285714285,3.0,0.09413564310799188,0.25
165,2025-03-15,Platinum,email,South,luxury,0.41055573238074655,0.30540359618023827,face-wash-facial-cleanser,21,310,9,481.7,53.52222222222222,5,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.15384615384615385,3.5,0.10406546577516622,0.2222222222222222
166,2025-06-15,Member,email,Midwest,none,0.35891729181059306,0.5943904857175476,eye-cream-dark-circles,21,218,4,189.25,47.3125,3,0.25,0.5,0.0,0.0,0.0,0.0,0.25
167,2025-01-15,Member,email,Northeast,none,0.45959023037722435,0.4865076543333725,eye-cream-dark-circles,46,369,7,522.0,74.57142857142857,6,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.2857142857142857
168,2025-02-24,Member,sms,South,none,0.5771985560370508,0.32375263741463844,face-serum,39,329,1,25.0,25.0,1,0.0,0.0,0.0,0.2,4.0,0.7311409014585082,1.0
169,2025-04-24,Member,email,South,none,0.23446268743816204,0.4425562977766478,face-creams,47,270,4,243.5,60.875,3,0.0,0.75,0.0,0.0,0.0,0.0,0.25
170,2025-09-23,Member,sms,Midwest,none,0.1867729946749075,0.47311527720042607,skin-care-sets-travel-value,46,118,9,553.05,61.449999999999996,6,0.2222222222222222,0.3333333333333333,0.0,0.4,4.0,0.5026595819169795,0.2222222222222222
171,2025-10-18,Member,sms,South,none,0.41759476084956687,0.14177077094304438,eye-cream-dark-circles,51,93,5,265.5,53.1,5,0.2,0.4,0.0,0.5,4.0,0.5430641547814143,0.2
172,2025-07-12,Member,email,Northeast,none,0.4732903510113162,0.867780887949401,lip-balm-lip-care,19,191,15,662.41,44.160666666666664,12,0.2,0.4,0.0,0.0,0.0,0.0,0.06666666666666667
173,2025-06-25,Platinum,app_push,South,none,0.30718825077910444,0.6725213181402875,face-serum,58,208,23,1373.45,59.71521739130435,14,0.21739130434782608,0.30434782608695654,0.0,0.15,4.0,0.690606281692709,0.13043478260869565
174,2025-06-20,Platinum,email,Midwest,planet,0.4115974071717688,0.7210225990299071,mini-skincare,57,213,10,943.0,94.3,7,0.0,0.6,0.0,0.2222222222222222,4.5,0.515562509640249,0.1
175,2025-01-19,Platinum,sms,Midwest,luxury,0.4801206609958115,0.15864378610018617,lip-balm-lip-care,31,365,5,370.03,74.006,5,0.6,0.6,0.2,0.14285714285714285,4.0,0.8167883724557491,0.2
176,2025-04-23,Diamond,email,South,clean,0.6622965162475638,0.3671876886503757,lip-balm-lip-care,49,271,6,351.0,58.5,6,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.23809523809523808,3.8,0.0926348698429614,0.16666666666666666
177,2025-10-22,Member,email,West,cruelty-free,0.5687097536309611,0.425012500667262,eye-cream-dark-circles,32,89,10,845.15,84.515,8,0.3,0.5,0.1,0.2,5.0,0.23448254803709534,0.1
178,2025-05-04,Member,email,Northeast,none,0.22353279944214832,0.3444665572647668,skin-care-sets-travel-value,83,260,2,100.0,50.0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5
179,2025-03-05,Member,email,South,none,0.3175247037174081,0.5093967071372999,face-serum,161,320,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2025-03-13,Member,email,South,none,0.48176144201332627,0.3773699773235199,skin-care-sets-travel-value,76,312,2,437.66999999999996,218.83499999999998,1,0.0,1.0,0.0,0.14285714285714285,5.0,1.0,0.5
181,2025-08-03,Diamond,email,West,luxury,0.6422082652911254,0.2149548712762211,eye-cream-dark-circles,35,169,21,1402.53,66.78714285714285,10,0.3333333333333333,0.47619047619047616,0.23809523809523808,0.2727272727272727,4.833333333333333,0.8236467037494145,0.09523809523809523
182,2025-01-12,Member,email,South,none,0.20251671349588396,0.4011141549453227,face-serum,53,372,1,19.0,19.0,1,0.0,0.0,0.0,0.2,4.0,0.6024975946717357,1.0
183,2025-10-18,Platinum,email,Midwest,luxury,0.4338187225960984,0.14730282104362705,eye-cream-dark-circles,38,93,17,813.0,47.8235294117647,13,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.625,4.4,0.5266796438504338,0.11764705882352941
184,2025-09-20,Platinum,email,West,planet,0.6241437261914287,0.1904952835196164,face-serum,20,121,10,753.5,75.35,8,0.2,0.4,0.0,0.3333333333333333,4.5,0.363882428508539,0.1
185,2025-06-20,Member,sms,South,none,0.5122410431243583,0.4369544154008393,body-lotion-body-oil,28,213,4,501.4,125.35,4,0.25,0.75,0.0,0.0,0.0,0.0,0.25
186,2025-05-21,Platinum,app_push,Northeast,planet,0.3218436945087332,0.22042116241727505,face-sunscreen,21,243,10,970.1,97.01,8,0.1,0.4,0.0,0.4444444444444444,4.0,0.4252111738881276,0.1
187,2025-08-17,Member,email,South,none,0.5290391618076314,0.37591384799278826,skin-care-sets-travel-value,36,155,9,679.53,75.50333333333333,6,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.2222222222222222
188,2025-06-14,Member,app_push,South,none,0.36730105547636743,0.44713921131754986,body-lotion-body-oil,34,219,3,77.8,25.933333333333334,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
189,2025-05-24,Member,sms,Northeast,clean,0.44674386746483274,0.8615464891505626,body-lotion-body-oil,88,240,5,204.32,40.864,5,0.2,0.2,1.0,0.0,0.0,0.0,0.2
190,2025-04-07,Member,email,Northeast,planet,0.4194994888415137,0.517455780681041,face-sunscreen,31,287,2,59.63,29.815,2,0.5,0.0,0.0,0.14285714285714285,5.0,0.8928110899596092,0.5
191,2025-05-15,Member,email,Midwest,clean,0.2881157033217339,0.461809415638633,face-creams,21,249,3,142.67000000000002,47.55666666666667,2,0.0,0.3333333333333333,0.6666666666666666,0.2,3.0,-0.042875320432543065,0.3333333333333333
192,2025-08-14,Member,app_push,West,none,0.6244492198592845,0.6008133927754995,face-wash-facial-cleanser,112,158,0,0.0,0.0,0,0.0,0.0,0.0,0.3333333333333333,5.0,1.0,0.0
193,2025-01-17,Diamond,email,West,cruelty-free,0.39331648371572303,0.5399001279107946,body-lotion-body-oil,23,367,15,935.7,62.38,11,0.13333333333333333,0.4,0.3333333333333333,0.2222222222222222,4.5,0.7089943688503924,0.06666666666666667
194,2025-01-08,Member,email,South,none,0.09466744029882664,0.43258836634891407,skin-care-sets-travel-value,20,376,1,110.0,110.0,1,0.0,1.0,0.0,0.3333333333333333,4.0,-0.1031768872884945,1.0
195,2025-08-05,Member,sms,South,none,0.2070365036552798,0.6083302936653388,skin-care-sets-travel-value,21,167,7,624.25,89.17857142857143,6,0.2857142857142857,0.42857142857142855,0.0,0.3333333333333333,5.0,0.6666252854124942,0.14285714285714285
196,2025-04-22,Diamond,sms,West,planet,0.5371995678475441,0.24355845497021458,skin-care-sets-travel-value,21,272,25,1112.15,44.486000000000004,14,0.12,0.16,0.04,0.20833333333333334,3.8,0.3186803856450765,0.08
197,2025-08-30,Member,app_push,West,cruelty-free,0.8958826970328695,0.6861909432617123,face-creams,24,142,5,266.5,53.3,4,0.8,0.4,0.4,0.14285714285714285,5.0,1.0,0.2
198,2025-01-10,Diamond,email,South,planet,0.42207625174998253,0.6186569475997374,eye-cream-dark-circles,48,374,3,109.5,36.5,3,0.3333333333333333,0.0,0.0,0.2222222222222222,4.5,0.6963576070216613,0.3333333333333333
199,2025-09-30,Platinum,email,West,none,0.3249244933990798,0.6190771670030222,face-creams,38,111,9,647.3,71.92222222222222,7,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111
200,2025-02-06,Platinum,email,Midwest,cruelty-free,0.030217347656398514,0.27417587475080774,skin-care-sets-travel-value,28,347,10,493.75,49.375,6,0.1,0.3,0.2,0.21428571428571427,4.666666666666667,0.8986660040117681,0.1
201,2025-05-05,Member,email,Northeast,none,0.6625773075983988,0.08693743815017445,facial-treatment-masks,59,259,3,125.85,41.949999999999996,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
202,2025-10-18,Member,sms,South,cruelty-free,0.5339737653782967,0.5602993661414711,face-wash-facial-cleanser,23,93,10,562.45,56.245000000000005,9,0.3,0.3,0.3,0.14285714285714285,4.0,0.5098106889181674,0.2
203,2025-02-02,Member,app_push,Northeast,luxury,0.2611640013660656,0.6625418087402494,facial-treatment-masks,127,351,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2025-07-17,Member,email,South,none,0.10726173322116736,0.5865465272288832,body-lotion-body-oil,45,186,4,203.0,50.75,4,0.0,0.25,0.0,0.0,0.0,0.0,0.25
205,2025-08-07,Member,email,South,none,0.19972051017705075,0.2719779646191638,face-serum,62,165,4,164.5,41.125,3,0.0,0.25,0.0,0.0,0.0,0.0,0.25
206,2025-05-09,Member,email,West,none,0.3875953745284227,0.495607771012248,skin-care-sets-travel-value,19,255,2,143.8,71.9,2,0.5,1.0,0.0,0.0,0.0,0.0,0.5
207,2025-01-24,Diamond,email,South,none,0.09573256769502678,0.04989423726974781,skin-care-sets-travel-value,27,360,7,601.4300000000001,85.91857142857144,7,0.14285714285714285,0.2857142857142857,0.0,0.25,4.25,0.6000518419917595,0.14285714285714285
208,2025-06-07,Member,sms,Midwest,cruelty-free,0.20223966435311924,0.6250261480427047,body-lotion-body-oil,57,226,8,564.1,70.5125,6,0.25,0.5,0.25,0.1111111111111111,5.0,0.9790788995085044,0.125
209,2025-05-11,Diamond,app_push,Midwest,none,0.5530098385554465,0.3663807134972549,skin-care-sets-travel-value,38,253,11,431.73,39.24818181818182,7,0.09090909090909091,0.09090909090909091,0.0,0.21428571428571427,4.0,0.239503683373832,0.09090909090909091
210,2025-09-19,Platinum,email,South,none,0.46226198468984353,0.2606527997237892,mini-skincare,28,122,22,1532.3,69.64999999999999,10,0.22727272727272727,0.45454545454545453,0.0,0.3076923076923077,4.5,0.8088983621792645,0.09090909090909091
211,2025-07-24,Member,sms,Midwest,none,0.3175844807539306,0.5742452756063673,face-sunscreen,21,179,7,255.9,36.55714285714286,7,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
212,2025-04-14,Member,app_push,South,none,0.35467078551406855,0.4087077320596398,mini-skincare,999,280,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2025-01-18,Member,email,Midwest,none,0.5188328855673151,0.7055381181239916,facial-treatment-masks,41,366,5,519.5,103.9,4,0.0,0.4,0.0,0.0,0.0,0.0,0.2
214,2025-06-27,Member,app_push,South,none,0.3225980810330862,0.8646694274363437,skin-care-sets-travel-value,139,206,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2025-03-25,Diamond,sms,West,none,0.2529716585049924,0.15053445261788645,face-serum,41,300,10,604.3,60.42999999999999,6,0.1,0.3,0.0,0.23076923076923078,4.333333333333333,0.6462293732068009,0.2
216,2025-07-25,Member,sms,Northeast,cruelty-free,0.645053786960641,0.32667128573651355,lip-balm-lip-care,49,178,7,652.5,93.21428571428571,7,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
217,2025-09-17,Member,email,West,none,0.6578192578916802,0.26230086554839954,mini-skincare,22,124,5,175.2,35.04,5,0.4,0.2,0.0,0.0,0.0,0.0,0.4
218,2025-04-17,Member,email,Midwest,planet,0.05860121210231513,0.7060493888104126,eye-cream-dark-circles,68,277,3,293.0,97.66666666666667,2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
219,2025-09-29,Platinum,email,Northeast,none,0.8319289999203504,0.5828173024527576,face-serum,25,112,10,570.93,57.092999999999996,8,0.2,0.3,0.0,0.6,4.333333333333333,0.7015891050770193,0.2
220,2025-06-05,Member,app_push,Midwest,none,0.3823340275733719,0.394254809753151,face-sunscreen,35,228,9,385.5,42.833333333333336,7,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111
221,2025-06-09,Member,app_push,South,none,0.6682673605042774,0.33570351032153745,mini-skincare,68,224,1,19.0,19.0,1,0.0,0.0,0.0,0.3333333333333333,4.0,0.3816044584571414,1.0
222,2025-08-18,Platinum,email,South,none,0.7301569671168525,0.25268636674257167,face-wash-facial-cleanser,26,154,14,691.3,49.378571428571426,12,0.2857142857142857,0.14285714285714285,0.0,0.2,4.5,0.5564740575892847,0.14285714285714285
223,2025-08-25,Member,email,South,none,0.7353265009219506,0.6637737950938061,mini-skincare,86,147,2,61.0,30.5,2,0.0,0.0,0.0,0.4,4.0,0.4055066336020803,0.5
224,2025-09-30,Platinum,email,Midwest,clean,0.24811592743578798,0.37156445425536216,body-lotion-body-oil,19,111,21,1349.0,64.23809523809524,14,0.0,0.23809523809523808,0.7142857142857143,0.3,4.666666666666667,0.7623016229352523,0.09523809523809523
225,2025-10-27,Member,sms,South,clean,0.10785096578449725,0.4458252964209582,face-sunscreen,50,84,11,518.8,47.16363636363636,8,0.0,0.2727272727272727,0.6363636363636364,0.0,0.0,0.0,0.18181818181818182
226,2025-02-15,Member,sms,Midwest,clean,0.23288280038335007,0.821683874523298,face-wash-facial-cleanser,23,338,2,59.0,29.5,2,0.0,0.0,1.0,0.14285714285714285,5.0,1.0,0.5
227,2025-05-04,Member,app_push,Northeast,luxury,0.5590504039762291,0.33470198869066997,skin-care-sets-travel-value,23,260,3,130.7,43.56666666666666,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,4.0,0.34527922142276857,0.3333333333333333
228,2025-10-08,Platinum,sms,Northeast,planet,0.6868032110779309,0.3556604256403015,eye-cream-dark-circles,24,103,23,1090.33,47.40565217391304,13,0.17391304347826086,0.13043478260869565,0.0,0.3076923076923077,3.75,0.744201855745458,0.08695652173913043
229,2025-04-03,Diamond,email,Midwest,none,0.5087587676583613,0.3017824985991778,face-sunscreen,33,291,22,1106.55,50.29772727272727,12,0.18181818181818182,0.22727272727272727,0.0,0.22727272727272727,4.2,0.6662971002596934,0.045454545454545456
230,2025-01-02,Platinum,email,West,none,0.5346977274538487,0.6990642162724303,face-sunscreen,50,382,2,60.0,30.0,2,0.0,0.0,0.0,0.16666666666666666,4.0,0.2605561506855538,0.5
