customer_id,join_date,loyalty_tier,pref_channel,region,label_affinity,discount_sensitivity,premium_pref,primary_category
285,2025-09-07,Member,email,West,cruelty-free,0.3861687223649951,0.5301570194144419,mini-skincare
286,2025-05-08,Diamond,email,West,none,0.3368359256916919,0.7326013703271183,lip-balm-lip-care
287,2025-10-11,Member,sms,West,cruelty-free,0.3670647616316808,0.1962575057083772,eye-cream-dark-circles
288,2025-09-21,Platinum,sms,South,none,0.36588601861124287,0.4881058172706362,face-serum
289,2025-04-23,Member,email,West,none,0.5698267053620498,0.17675818161429901,face-creams
290,2025-05-04,Member,app_push,South,none,0.5805612169640033,0.6862901646073275,mini-skincare
291,2025-08-03,Member,sms,Northeast,none,0.2692329332737883,0.31284166399306873,body-lotion-body-oil
292,2025-10-04,Member,email,South,none,0.35201166086510843,0.4761166137414688,mini-skincare
293,2025-01-29,Member,email,West,none,0.16130480274618306,0.7084550825936503,face-wash-facial-cleanser
294,2025-01-21,Member,email,Midwest,none,0.49877390062708327,0.13486672495939434,face-wash-facial-cleanser
295,2025-03-16,Member,app_push,West,cruelty-free,0.39860095916860055,0.6451925799195316,face-creams
296,2025-05-09,Member,sms,Northeast,none,0.03096376328861049,0.35507723852977474,skin-care-sets-travel-value
297,2025-02-18,Member,email,West,none,0.2728145470291709,0.25482949660301946,eye-cream-dark-circles
298,2025-06-05,Platinum,sms,West,none,0.4199931139756774,0.743287547347519,mini-skincare
299,2025-06-12,Member,sms,South,none,0.233885844704162,0.7069815028897727,eye-cream-dark-circles
300,2025-10-13,Member,sms,West,luxury,0.3837830680263594,0.719663497355429,lip-balm-lip-care
301,2025-08-12,Platinum,email,Northeast,none,0.4393832777194595,0.6830763160741922,face-creams
302,2025-03-17,Member,email,South,cruelty-free,0.5553623521346731,0.40550649933232014,face-sunscreen
303,2025-08-24,Member,email,Northeast,none,0.3865613102445292,0.5529998439152669,face-serum
304,2025-08-30,Member,app_push,Midwest,none,0.3961710623926117,0.2978956129268672,face-serum
305,2025-07-23,Member,email,West,cruelty-free,0.40570909790844567,0.25692519321628426,face-serum
306,2025-07-22,Member,email,West,none,0.29829670146523685,0.5026945167845349,face-serum
307,2025-04-04,Platinum,sms,Northeast,none,0.6307616423696695,0.4654141584001259,eye-cream-dark-circles
308,2025-08-04,Platinum,email,Midwest,none,0.7001812732154854,0.1749651583637386,skin-care-sets-travel-value
309,2025-02-10,Member,app_push,South,none,0.4934411828687824,0.7843146130978759,skin-care-sets-travel-value
310,2025-07-08,Member,email,South,none,0.47245018881814593,0.8004598551938213,face-wash-facial-cleanser
311,2025-10-04,Diamond,email,West,none,0.6653171549053498,0.05560304368612729,facial-treatment-masks
312,2025-10-19,Member,email,South,planet,0.16155619744219551,0.5572852401154786,face-sunscreen
313,2025-03-31,Platinum,email,Northeast,clean,0.21770587484002696,0.7220860434312846,mini-skincare
314,2025-04-10,Platinum,email,South,none,0.6408170097012821,0.34740789932538807,skin-care-sets-travel-value
315,2025-07-05,Platinum,email,Midwest,cruelty-free,0.06496609035252393,0.7814108854931733,skin-care-sets-travel-value
316,2025-04-30,Platinum,sms,West,none,0.31168128137482487,0.3808359724365266,mini-skincare
317,2025-08-08,Member,email,Northeast,none,0.693966743669764,0.4572763139006625,face-wash-facial-cleanser
318,2025-03-02,Platinum,sms,Midwest,none,0.2959848114544325,0.11460427553837232,eye-cream-dark-circles
319,2025-02-20,Member,email,Northeast,none,0.6018060590330412,0.6914881583456115,face-sunscreen
320,2025-01-16,Member,email,West,luxury,0.0903112150996052,0.41446940949848393,eye-cream-dark-circles
321,2025-05-21,Member,app_push,Northeast,none,0.27054252251954053,0.586455327440602,mini-skincare
322,2025-03-05,Member,app_push,West,cruelty-free,0.39030606084289643,0.871671774190409,facial-treatment-masks
323,2025-03-31,Platinum,sms,South,none,0.45607122037358205,0.43993675330998655,face-sunscreen
324,2025-10-02,Platinum,app_push,Midwest,none,0.19552796126216884,0.2558178227941234,skin-care-sets-travel-value
325,2025-09-02,Member,email,Midwest,none,0.43727082823456237,0.5392801373164241,mini-skincare
326,2025-09-10,Member,email,South,none,0.21668802571566467,0.4089360638065366,face-serum
327,2025-06-27,Member,email,South,none,0.4556506723184487,0.21544706366091565,mini-skincare
328,2025-02-03,Member,email,Northeast,planet,0.5269920957205559,0.38036857220486886,face-sunscreen
329,2025-08-13,Diamond,app_push,South,none,0.31837224754239546,0.2314609245781033,eye-cream-dark-circles
330,2025-07-01,Diamond,email,Northeast,planet,0.3009997033613104,0.665335733380425,lip-balm-lip-care
331,2025-09-30,Diamond,email,South,none,0.36180624903895275,0.4192150737594678,face-wash-facial-cleanser
332,2025-05-24,Platinum,sms,Midwest,none,0.24524041012766354,0.5856181445104804,body-lotion-body-oil
333,2025-02-21,Platinum,email,South,cruelty-free,0.19572818000668787,0.8707189329877637,body-lotion-body-oil
334,2025-06-28,Member,app_push,South,none,0.23527338298214254,0.17486361842237794,mini-skincare
335,2025-05-17,Member,email,South,cruelty-free,0.44392813011382876,0.6113099932176467,mini-skincare
336,2025-07-17,Member,email,West,none,0.42684120732424347,0.0797882813916697,body-lotion-body-oil
337,2025-04-23,Platinum,email,West,none,0.49111994404491777,0.43534871108304185,lip-balm-lip-care
338,2025-04-02,Member,email,South,none,0.19052048271994088,0.3298410321876786,body-lotion-body-oil
339,2025-02-07,Member,sms,South,none,0.1945533697304396,0.23225220928981158,mini-skincare
340,2025-10-16,Member,email,West,none,0.5433065007932139,0.8377907165662366,face-sunscreen
341,2025-08-15,Member,email,South,none,0.1785825954098338,0.20989148506865998,face-wash-facial-cleanser
342,2025-05-20,Platinum,sms,Midwest,none,0.09698495005746405,0.26059195082630143,face-sunscreen
343,2025-03-12,Member,sms,Midwest,none,0.5353203716457888,0.39722770883435626,lip-balm-lip-care
344,2025-07-08,Member,email,Midwest,cruelty-free,0.3317280788360438,0.5637045662114711,body-lotion-body-oil
345,2025-05-04,Diamond,email,South,luxury,0.17876297782683181,0.3796296065474264,face-sunscreen
346,2025-07-10,Platinum,email,Midwest,cruelty-free,0.06184989558565262,0.05659119934730335,facial-treatment-masks
347,2025-01-28,Platinum,email,South,none,0.09317487437576025,0.7796883154903053,eye-cream-dark-circles
348,2025-02-25,Member,email,West,clean,0.4746100054370574,0.4129814833155303,body-lotion-body-oil
349,2025-08-09,Member,email,South,none,0.45253668236095496,0.6343332799267889,lip-balm-lip-care
350,2025-01-19,Diamond,app_push,South,luxury,0.7646520040244018,0.6229037213940399,mini-skincare
351,2025-07-23,Platinum,email,Midwest,none,0.35816152101876053,0.6531146269250325,face-serum
352,2025-05-04,Member,sms,Midwest,none,0.18206322017765783,0.6264883103861283,face-serum
353,2025-01-01,Member,sms,West,none,0.3291229169559909,0.4606067868721048,lip-balm-lip-care
354,2025-08-18,Member,email,Midwest,none,0.09464122995912451,0.7676393197428847,facial-treatment-masks
355,2025-07-29,Member,email,South,none,0.2979524962550377,0.44150635728842863,mini-skincare
356,2025-09-02,Member,email,South,none,0.6335216769878635,0.259571863645024,lip-balm-lip-care
357,2025-09-26,Member,email,South,none,0.3053664787800376,0.7103941484033637,facial-treatment-masks
358,2025-08-07,Member,email,South,planet,0.8312781416817865,0.14321512182685306,face-wash-facial-cleanser
359,2025-09-10,Member,app_push,Midwest,none,0.4770439471241365,0.8600373484957623,eye-cream-dark-circles
360,2025-02-03,Member,email,West,cruelty-free,0.5332914974939995,0.3244943420652594,face-sunscreen
361,2025-10-03,Member,email,Midwest,none,0.5879418785956301,0.4023833199124897,body-lotion-body-oil
362,2025-10-02,Member,sms,Northeast,none,0.3827383548909185,0.6430094795358969,skin-care-sets-travel-value
363,2025-07-28,Member,email,Northeast,clean,0.1130732598403305,0.615348629241099,face-serum
364,2025-08-29,Member,email,West,clean,0.8103190124728167,0.1832512880844118,face-serum
365,2025-08-11,Member,email,South,none,0.4304105531444052,0.662304546001073,mini-skincare
366,2025-09-21,Member,email,Midwest,none,0.5756012735807967,0.5664563451847847,eye-cream-dark-circles
367,2025-09-24,Platinum,sms,West,none,0.2277499372103307,0.3191584161274491,face-creams
368,2025-06-06,Member,email,West,none,0.15036480685901693,0.6506623759154779,body-lotion-body-oil
369,2025-09-02,Member,email,South,none,0.1359134365254436,0.9253615515725859,facial-treatment-masks
370,2025-10-02,Platinum,sms,West,none,0.3014230428287624,0.7669922416310381,face-sunscreen
371,2025-03-31,Platinum,email,South,none,0.23833666249274374,0.26792715631770564,eye-cream-dark-circles
372,2025-01-14,Platinum,app_push,West,clean,0.27783404797749006,0.6574398138210197,eye-cream-dark-circles
373,2025-02-21,Platinum,email,Midwest,none,0.49896220704370425,0.24756455700567814,face-sunscreen
374,2025-01-10,Platinum,email,Northeast,cruelty-free,0.14733151923850998,0.2946978095363951,facial-treatment-masks
375,2025-05-11,Platinum,email,West,none,0.4246224030241892,0.2176897690681584,eye-cream-dark-circles
376,2025-01-07,Member,email,Northeast,none,0.5544962382253357,0.7070305106523541,body-lotion-body-oil
377,2025-03-19,Platinum,sms,West,none,0.4671964167726697,0.6024378773056781,mini-skincare
378,2025-03-17,Member,email,Northeast,none,0.8373306639684623,0.08068898784172622,face-creams
379,2025-08-01,Member,email,Midwest,none,0.7666258284737228,0.7771052079974708,mini-skincare
380,2025-03-16,Member,sms,Northeast,luxury,0.22499729479556838,0.4001549122264597,face-creams
381,2025-10-12,Member,email,South,none,0.1461941629378695,0.7197176700083959,face-sunscreen
382,2025-02-26,Member,email,South,none,0.4244839803578898,0.9384462792588629,facial-treatment-masks
383,2025-10-19,Platinum,email,West,none,0.5595230172005701,0.5916891037240789,eye-cream-dark-circles
384,2025-06-20,Platinum,email,South,none,0.17094254979516915,0.3284021667282784,face-sunscreen
385,2025-03-15,Platinum,email,Midwest,none,0.3747766482800881,0.3485258859064027,face-serum
386,2025-01-12,Member,sms,West,none,0.4155274742730466,0.6026160694898801,mini-skincare
387,2025-04-02,Platinum,sms,Northeast,cruelty-free,0.5667326732250063,0.335358687943691,face-sunscreen
388,2025-06-27,Platinum,app_push,Midwest,cruelty-free,0.06164092314404544,0.6462603570296712,skin-care-sets-travel-value
389,2025-02-02,Member,sms,Northeast,none,0.3104346182441362,0.7552017399828702,face-sunscreen
390,2025-02-19,Member,app_push,Midwest,none,0.4477073086598308,0.648388307254937,skin-care-sets-travel-value
391,2025-02-04,Member,sms,West,none,0.3279828234517459,0.7356348834061079,eye-cream-dark-circles
392,2025-07-23,Member,email,Northeast,none,0.6444690594541019,0.4805237686077608,face-creams
393,2025-01-27,Member,email,West,none,0.3900876117914519,0.2934411329013028,eye-cream-dark-circles
394,2025-01-07,Member,email,South,none,0.2650268913580716,0.7282992134747209,body-lotion-body-oil
395,2025-05-17,Member,email,South,none,0.22762551948374263,0.9345189810234275,body-lotion-body-oil
396,2025-04-04,Platinum,email,West,none,0.46375418662206574,0.6880809229871907,mini-skincare
397,2025-06-21,Member,sms,South,planet,0.3902029986511055,0.38629281018354455,face-sunscreen
398,2025-10-09,Platinum,sms,Northeast,none,0.7864720371948638,0.9635132972713748,face-sunscreen
399,2025-09-15,Member,sms,South,none,0.4351119233632647,0.9185910692889224,body-lotion-body-oil
400,2025-06-11,Platinum,email,West,none,0.14994777934525216,0.4866776512180671,mini-skincare
401,2025-07-12,Platinum,email,West,none,0.703005825021023,0.8648064118381279,body-lotion-body-oil
402,2025-09-01,Platinum,email,South,cruelty-free,0.20195190849255887,0.49303118377372573,face-serum
403,2025-05-12,Member,app_push,South,none,0.44681371890927774,0.8925261680854422,facial-treatment-masks
404,2025-07-17,Diamond,email,Midwest,none,0.3697623524592802,0.36352813300074277,mini-skincare
405,2025-03-06,Member,email,West,luxury,0.17970365581215164,0.7816803213211495,lip-balm-lip-care
406,2025-07-03,Member,sms,Northeast,cruelty-free,0.5234970399124456,0.8569184332832626,mini-skincare
407,2025-03-13,Member,email,West,planet,0.194176173257374,0.6009777194480641,face-serum
408,2025-02-27,Member,app_push,West,cruelty-free,0.3269526855386133,0.4034171635249785,body-lotion-body-oil
409,2025-08-17,Member,email,South,cruelty-free,0.5796615805730442,0.11397062297746743,face-serum
410,2025-06-22,Member,email,South,none,0.10066273576939463,0.22062558678364383,face-creams
411,2025-04-24,Member,email,West,none,0.30265229979888353,0.520752089140618,face-sunscreen
412,2025-01-12,Member,email,South,none,0.6415088699143715,0.06747256197419903,eye-cream-dark-circles
413,2025-03-13,Platinum,sms,South,none,0.21136486949941696,0.47791033684795864,lip-balm-lip-care
414,2025-08-29,Member,email,West,none,0.39309746595002226,0.31981875259104203,body-lotion-body-oil
415,2025-05-21,Member,email,South,clean,0.7713945940496436,0.3852027956766763,body-lotion-body-oil
416,2025-10-16,Member,sms,Midwest,cruelty-free,0.6455838778369872,0.9296610328872306,face-sunscreen
417,2025-09-28,Member,email,South,none,0.6031267244497743,0.5496208524671875,face-wash-facial-cleanser
418,2025-09-14,Member,app_push,Midwest,none,0.32696371259145307,0.08418550690687801,mini-skincare
419,2025-01-05,Diamond,sms,South,none,0.20872034363927197,0.16299519053954284,eye-cream-dark-circles
420,2025-01-16,Member,sms,West,none,0.2844489619102138,0.20988965092290185,body-lotion-body-oil
421,2025-06-23,Member,app_push,South,none,0.6851277815550587,0.5241251829897619,face-sunscreen
422,2025-04-12,Member,app_push,West,none,0.36648036485096186,0.6800348959129047,face-wash-facial-cleanser
423,2025-09-10,Member,email,South,clean,0.853892303980291,0.13432642644314355,face-sunscreen
424,2025-04-06,Diamond,sms,West,none,0.399870467997312,0.6783274825598622,mini-skincare
425,2025-02-15,Diamond,email,South,none,0.36735361209251616,0.46859657667587423,face-wash-facial-cleanser
426,2025-02-03,Member,email,Midwest,none,0.4314800522721639,0.33387246975734025,eye-cream-dark-circles
427,2025-04-01,Member,email,South,none,0.7528533960019339,0.5050707494489991,lip-balm-lip-care
428,2025-07-07,Member,email,Midwest,none,0.2440963496738951,0.555122124909862,face-creams
429,2025-02-07,Member,email,Midwest,none,0.6833805025683676,0.5711956466092124,eye-cream-dark-circles
430,2025-08-28,Platinum,email,Northeast,clean,0.17547631930421895,0.6975045767451749,face-creams
431,2025-04-01,Platinum,sms,South,none,0.17108289042282301,0.10945425116936437,eye-cream-dark-circles
432,2025-04-05,Platinum,email,West,none,0.6546791651488838,0.5108206436533896,mini-skincare
433,2025-07-18,Platinum,email,Northeast,none,0.43283136418882656,0.40086981215175577,face-wash-facial-cleanser
434,2025-09-16,Member,email,South,none,0.34058840794427764,0.3390096338667695,face-serum
435,2025-05-11,Member,email,West,clean,0.9423935209006894,0.5601817452442989,face-wash-facial-cleanser
436,2025-08-28,Member,sms,South,cruelty-free,0.5056380435939638,0.3943121466265856,lip-balm-lip-care
437,2025-04-02,Platinum,email,Northeast,none,0.4359245647179351,0.56307803374769,face-serum
438,2025-02-08,Member,sms,South,none,0.39826004349429606,0.4500790825008691,eye-cream-dark-circles
439,2025-09-06,Member,email,South,luxury,0.32261766441317047,0.870164565936693,lip-balm-lip-care
440,2025-08-19,Platinum,email,West,none,0.6060871925635707,0.8378986635698967,mini-skincare
441,2025-08-14,Member,app_push,Midwest,none,0.45204209228477293,0.6323922231026342,eye-cream-dark-circles
442,2025-09-22,Member,email,Midwest,none,0.7500140861474773,0.566785639877214,face-sunscreen
443,2025-05-30,Member,email,South,none,0.6210818351544561,0.4893197272449714,body-lotion-body-oil
444,2025-03-01,Diamond,email,West,none,0.45533733256635006,0.6496567719390167,skin-care-sets-travel-value
445,2025-06-25,Member,email,West,clean,0.4140016924697029,0.4255315807555321,face-creams
446,2025-06-22,Member,email,Northeast,none,0.5607113652487999,0.3710048779383504,face-serum
447,2025-04-26,Member,app_push,Midwest,none,0.6655004570390134,0.47040666445134444,skin-care-sets-travel-value
448,2025-07-11,Platinum,email,West,none,0.41651686122095866,0.5939124803367563,face-creams
449,2025-03-20,Member,sms,Midwest,none,0.41027201122481693,0.44827677524316,face-creams
450,2025-07-02,Platinum,email,West,none,0.460804292848368,0.6447570172170664,eye-cream-dark-circles
451,2025-08-27,Member,app_push,South,none,0.5414116867389623,0.7551341423968123,eye-cream-dark-circles
452,2025-01-29,Platinum,email,Midwest,planet,0.47576419158243566,0.9429285269840593,body-lotion-body-oil
453,2025-05-17,Member,email,South,none,0.23986482188639596,0.07277576899517316,body-lotion-body-oil
454,2025-07-18,Diamond,email,South,none,0.15768323191834424,0.24960459911176835,eye-cream-dark-circles
